tid,cluster,title,imdbRating,ratingCount,year,nrOfWins,nrOfNominations,nrOfUserReviews,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
tt0097742,9,James Bond 007 - Lizenz zum Töten (1989),6.6,57433,1989,0,0,289,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0028231,3,Geheimagent (1936),6.7,5099,1936,1,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0097858,5,Meet the Feebles (1989),6.7,13903,1989,4,1,166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0097965,3,New Yorker Geschichten (1989),6.4,11330,1989,1,0,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0098067,1,Eine Wahnsinnsfamilie (1989),7,30685,1989,4,10,112,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098084,2,Friedhof der Kuscheltiere (1989),6.5,49420,1989,1,5,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098193,2,The Return of Swamp Thing (1989),4.3,2240,1989,1,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0028321,5,Strike Me Pink (1936),7.1,254,1936,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0098194,9,The Return of the Musketeers (1989),6,1948,1989,0,0,21,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098206,7,Road House (1989),6.3,32400,1989,0,0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0098258,3,Teen Lover (1989),7.5,52805,1989,1,2,213,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0098273,7,Melodie des Todes (1989),6.8,25441,1989,0,3,101,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0098382,9,Star Trek V: Am Rande des Universums (1989),5.3,34649,1989,3,3,261,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0098437,1,Talvisota (1989),7.9,5713,1989,7,1,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0098439,7,Tango & Cash (1989),6.2,58944,1989,0,0,127,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098645,7,Wer ist Harry Crumb? (1989),5.7,10551,1989,0,0,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0098798,7,Der rote Blitz (TV Series 1990_1991),7.3,2499,1990,0,2,26,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098800,1,Der Prinz von Bel-Air (TV Series 1990_1996),8,59720,1990,13,21,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098904,6,Seinfeld (TV Series 1989_1998),9,119596,1989,58,131,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0098936,7,Das Geheimnis von Twin Peaks (TV Series 1990_1991),9,70682,1990,10,40,141,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0099005,1,Air America (1990),5.6,18064,1990,0,0,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099012,3,Alice (1990),6.6,8452,1990,1,5,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0028445,4,Eine Landpartie (1936),7.8,2830,1936,1,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tt0099091,7,Todfreunde - Bad Influence (1990),6.2,4630,1990,1,1,49,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0099141,1,Ein Vogel auf dem Drahtseil (1990),5.8,24604,1990,0,0,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099165,1,Fegefeuer der Eitelkeiten (1990),5.4,15304,1990,0,0,106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099329,5,Cry-Baby (1990),6.5,35823,1990,0,0,138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0099371,3,Tage des Donners (1990),5.8,47749,1990,1,0,88,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0099426,7,Bullet in the Head (1990),7.7,6824,1990,1,3,57,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099528,2,Der Exorzist III (1990),6.3,14608,1990,1,3,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0099669,9,Der Ruhm meines Vaters (1990),7.6,4067,1990,2,4,32,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099674,7,Der Pate - Teil III (1990),7.6,191424,1990,4,13,516,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0099726,3,Hamlet (1990),6.8,14937,1990,3,2,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0099762,1,Henry & June (1990),6.4,8735,1990,1,0,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099763,7,Henry: Portrait of a Serial Killer (1986),7.1,18694,1986,9,7,199,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099776,1,Hitlerjunge Salomon (1990),7.7,10462,1990,11,2,66,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0099785,1,Kevin - Allein zu Haus (1990),7.4,214100,1990,10,4,255,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0099871,2,Jacob's Ladder - In der Gewalt des Jenseits (1990),7.6,60964,1990,2,0,328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0099938,7,Kindergarten Cop (1990),5.9,84661,1990,4,1,97,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0100029,1,Leon (1990),6,18912,1990,0,0,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0100054,9,Herr der Fliegen (1990),6.4,18149,1990,0,0,130,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0100100,1,A Man Called Sarge (1990),4.9,191,1990,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0028950,1,Die gro_e Illusion (1937),8.2,21084,1937,4,1,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0100152,2,Mindwarp (1992),5.2,1117,1992,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0100234,10,Nema-ye Nazdik (1990),8.2,5267,1990,2,0,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0100240,9,Die unendliche Geschichte 2: Auf der Suche nach Phantásien (1990),4.9,13994,1990,2,4,68,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0100403,7,Predator 2 (1990),6.2,72570,1990,1,4,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0100404,7,Aus Mangel an Beweisen (1990),6.9,24277,1990,1,2,76,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0100405,3,Pretty Woman (1990),6.9,158096,1990,7,10,251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0028987,4,Hearts Are Thumps (1937),7.4,120,1937,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0100419,1,So ein Satansbraten (1990),5.1,18286,1990,0,0,94,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0100477,9,Bernard und Bianca im Känguruhland (1990),6.9,18953,1990,5,0,58,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0100502,7,RoboCop 2 (1990),5.7,46086,1990,0,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0100594,3,Himmel über der Wüste (1990),6.8,7220,1990,8,3,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0100802,9,Total Recall - Die totale Erinnerung (1990),7.5,187348,1990,7,13,364,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0100935,3,Wild at Heart - Die Geschichte von Sailor und Lula (1990),7.3,48623,1990,2,5,182,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0028988,1,Heidi (1937),7.3,2372,1937,0,0,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101188,1,Rugrats (TV Series 1991_2004),7.6,16734,1991,20,21,95,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101258,3,Die Biografie des Rowdys Afei (1990),7.6,8840,1990,7,7,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0101272,1,Die Addams Family (1991),6.8,75222,1991,3,12,111,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101279,1,Agantuk - Der Besucher (1991),7.9,969,1991,2,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101316,3,Der Liebhaber (1992),6.9,12189,1992,3,6,84,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0101420,2,Begotten (1990),6.2,5669,1990,0,0,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101452,9,Bill & Ted's verrückte Reise in die Zukunft (1991),6.1,40919,1991,1,1,106,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0029047,5,Chicago (1937),6.9,1223,1937,0,4,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0101523,1,Der Mann Ihrer Träume (1991),5.2,4693,1991,0,0,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101590,7,Das Gesetz der Macht (1991),6.3,4376,1991,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0101605,1,Die Commitments (1991),7.5,21759,1991,10,6,102,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0101742,3,Deewana Mujh Sa Nahin (1990),6.1,387,1990,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0101765,1,Die zwei Leben der Veronika (1991),7.9,20834,1991,8,6,95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0029146,1,Das Leben des Emile Zola (1937),7.4,3612,1937,4,7,39,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0101889,1,König der Fischer (1991),7.6,48343,1991,16,20,146,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102070,9,Hudson Hawk - Der Meisterdieb (1991),5.7,37276,1991,3,4,235,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102266,7,Last Boy Scout - Das Ziel ist _berleben (1991),6.9,62616,1991,0,0,135,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102293,2,Lik Wong (1991),7.2,8066,1991,0,0,128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0029191,4,Mail and Female (1937),7.5,49,1937,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0102369,1,Madar (1991),8.4,2035,1991,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102443,1,Spezialeinheit IQ (1992),7.3,6332,1992,0,0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0102492,3,My Girl - Meine erste Liebe (1991),6.7,43917,1991,2,3,109,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0102494,3,Das Ende der Unschuld (1991),7.1,29976,1991,12,4,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0102571,1,Die Volksschule (1991),8.2,1696,1991,2,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102603,7,Oscar - Vom Regen in die Traufe (1991),6.3,19551,1991,0,0,107,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102685,7,Gefährliche Brandung (1991),7.1,80077,1991,1,2,243,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0029192,3,Kein Platz für Eltern (1937),8.1,3434,1937,2,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0102719,1,Ein Satansbraten kommt selten Allein (1991),4.3,14254,1991,0,0,76,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102722,1,Prospero's Bücher (1991),6.9,4515,1991,3,2,77,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102729,7,Reine Glückssache (1991),5.6,4422,1991,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0102798,9,Robin Hood - König der Diebe (1991),6.9,118314,1991,14,17,301,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102825,5,Saajan (1991),7.3,2597,1991,2,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0103060,9,Turtles II - Das Geheimnis des Ooze (1991),5.9,34138,1991,3,1,77,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0029284,3,Meine Lieblingsfrau (1940),7.5,5638,1940,0,0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0103077,2,Don't Scream... Die Spur in den Tod (1991),6.2,544,1991,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0103186,3,Vacas - Kühe (1992),7.2,2393,1992,8,3,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0103239,7,Wedlock (1991),5.8,5308,1991,0,0,19,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103278,9,Wizards of the Demon Sword (1991),2,356,1991,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103285,9,Die schwarzen Tiger von Hongkong (1991),7.4,11669,1991,4,4,60,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103363,8,The Big Breakfast (TV Series 1992_2002),8.6,956,1992,5,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0103484,3,Verrückt nach dir (TV Series 1992_1999),6.6,12136,1992,32,63,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0103520,1,The Real World (TV Series 1992_ ),4.9,2899,1992,3,9,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0103569,8,The Tonight Show with Jay Leno (TV Series 1992_ ),5.3,7024,1992,3,42,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0103594,9,1492 - Die Eroberung des Paradieses (1992),6.4,18765,1992,0,1,78,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103776,9,Batmans Rückkehr (1992),7,164843,1992,2,13,560,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103786,1,Ein Hund namens Beethoven (1992),5.4,36334,1992,1,4,50,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103850,1,Bob Roberts (1992),7.1,10452,1992,5,1,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103873,2,Braindead (1992),7.6,64939,1992,13,3,548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103874,2,Bram Stokers Dracula (1992),7.5,112374,1992,9,13,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0103905,7,Mann bei_t Hund (1992),7.7,23196,1992,6,4,204,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103924,9,Captain Ron - Kreuzfahrt ins Glück (1992),5.5,14560,1992,0,0,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104040,3,Liebe und Eis (1992),6.8,13429,1992,0,0,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tt0104053,2,Trauma (1993),6,3924,1993,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0104231,3,In einem fernen Land (1992),6.5,39264,1992,0,0,92,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0104284,10,Fonda on Fonda (TV Movie 1992),7,70,1992,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0029504,4,Rushin' Ballet (1937),7.6,80,1937,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0104346,1,Fäuste - Du mu_t um Dein Recht kämpfen (1992),6.4,5646,1992,0,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0104361,4,Wallace & Gromit - Alles Käse (1989),7.9,16845,1989,2,0,40,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0104466,3,Ehemänner und Ehefrauen (1992),7.6,16956,1992,12,5,69,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0104511,2,Bloody Marie - Eine Frau mit Bi_ (1992),6.2,6492,1992,0,0,70,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104558,7,Police Story 3 - Supercop (1992),6.9,11639,1992,2,3,54,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104580,1,Jutai (1991),7.1,39,1991,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104597,10,Katharine Hepburn: All About Me (TV Movie 1993),7.6,404,1993,0,3,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104605,7,Khiladi (1992),7.1,1287,1992,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0104694,1,Eine Klasse für sich (1992),7.1,57804,1992,6,5,147,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0104779,3,Bitter Moon (1992),7.1,20146,1992,0,0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0104940,1,Die Muppets Weihnachtsgeschichte (1992),7.7,26423,1992,1,0,137,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104952,7,Mein Vetter Winnie (1992),7.5,68772,1992,3,2,188,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105001,7,Die Nacht von Soho (1992),5.9,3208,1992,0,0,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105121,2,Das Haus der Vergessenen (1991),6.3,19025,1991,2,1,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0105188,7,Puerto Escondido (1992),6.5,761,1992,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105275,7,Romper Stomper (1992),6.9,27772,1992,8,7,137,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105327,1,Der Au_enseiter (1992),6.9,14879,1992,0,0,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105435,7,Sneakers - Die Lautlosen (1992),7.1,38270,1992,0,0,106,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0029596,7,Special Agent K-7 (1936),6.3,58,1936,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0105682,3,Ein Herz im Winter (1992),7.7,6101,1992,15,10,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0105698,1,Universal Soldier (1992),5.9,57663,1992,0,0,112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0105764,10,Visions of Light (1992),7.8,2122,1992,3,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105790,7,Das Geheimnis seiner Liebe (1992),6.7,1578,1992,1,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0105793,1,Wayne's World (1992),7,88937,1992,3,3,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0105851,7,Cover Hard (1992),7.2,2709,1992,0,0,35,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105958,1,Das Leben und ich (TV Series 1993_2000),8.1,24978,1993,5,16,251,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105996,1,Hund mit Familie (TV Series 1993_ ),6.9,304,1993,0,0,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0029604,1,Bühneneingang (1937),7.8,4808,1937,2,0,67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0106028,7,Homicide (TV Series 1993_1999),8.7,6606,1993,19,55,80,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0106053,8,Late Show with David Letterman (TV Series 1993_ ),6.9,7323,1993,3,89,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0106179,6,Akte X - Die unheimlichen Fälle des FBI (TV Series 1993_2002),8.8,92536,1993,66,148,249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0106387,3,Benny und Joon (1993),7.2,38233,1993,0,3,155,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
